시군구,번지,아파트명,좌표X,좌표Y
서울특별시 은평구 역촌동,32-35,건우샹그리라,126.9171535,37.6041059
서울특별시 은평구 역촌동,52-26,귀빈,126.9102162,37.6061585
서울특별시 은평구 역촌동,32-3,명남뉴,126.9182347,37.6040642
서울특별시 은평구 역촌동,46-29,엔에스,126.9131184,37.6073935
서울특별시 은평구 역촌동,37-53,역산미르빌,126.9178996,37.6022591
서울특별시 은평구 역촌동,49-12,역촌빌라트,126.9112464,37.6071534
서울특별시 은평구 역촌동,10-89,진주하이츠,126.9166298,37.6061804
서울특별시 은평구 역촌동,10-83,진주하이츠2차,126.9169909,37.6062828
서울특별시 은평구 역촌동,43-55,청우참조은,126.9182731,37.6008814
서울특별시 은평구 역촌동,19-4,푸른솔,126.919588,37.6067702
서울특별시 은평구 응암동,589-5,동부그린A,126.9160748,37.590257
서울특별시 은평구 응암동,589-4,동부그린B,126.9161249,37.5903111
서울특별시 은평구 응암동,115-4,신진뉴캐슬,126.9199935,37.5987954
서울특별시 은평구 응암동,118-68,에버그린,126.9178493,37.5966862
서울특별시 은평구 응암동,113-2,예승,126.9165835,37.5983043
서울특별시 은평구 응암동,4-40,청송,126.9328551,37.6003613
서울특별시 은평구 응암동,368-6,청안파인,126.9181673,37.5908019
서울특별시 은평구 응암동,758,형미그린,126.9307433,37.5974434
서울특별시 은평구 증산동,174-8,삼성베스트빌,126.9066829,37.5817642
서울특별시 종로구 구기동,95-1,렉스팰리스,126.9573203,37.6070192
서울특별시 종로구 명륜1가,19,렉스빌,126.9979908,37.5874682
서울특별시 종로구 명륜2가,236,아남2,126.99873,37.5861417
서울특별시 종로구 무악동,66-1,무악다온채,126.957914,37.5761547
서울특별시 종로구 부암동,235-2,별빛고운,126.9645045,37.5933683
서울특별시 종로구 부암동,218-1,부암스카이뷰,126.9640164,37.5946348
서울특별시 종로구 부암동,265-10,프라임캐슬,126.9640333,37.5922513
서울특별시 종로구 수송동,85,로얄팰리스스위트,126.981227,37.5750992
서울특별시 종로구 숭인동,204-11,,127.0205709,37.5721394
서울특별시 종로구 숭인동,181-121,도시그린빌라,127.020035,37.5765135
서울특별시 종로구 숭인동,232-29,동일상가,127.0198239,37.5721311
서울특별시 종로구 숭인동,473,하림빌라트,127.0213285,37.5785337
서울특별시 종로구 창신동,640-76,유성,127.0093731,37.5754075
서울특별시 종로구 통인동,5-1,효자,126.9708331,37.5810105
서울특별시 종로구 필운동,254,신동아블루아광화문의꿈,126.9699672,37.5757997
서울특별시 중구 남산동2가,42,남산퍼시픽,126.9853339,37.5586313
서울특별시 중구 신당동,333-26,기린,127.0149934,37.556105
서울특별시 중구 신당동,432-1669,남산리젠트힐,127.0053397,37.5487494
서울특별시 중구 신당동,67-129,뉴그린,127.0205691,37.5623259
서울특별시 중구 신당동,333-9,성지,127.0138717,37.5562815
서울특별시 중구 신당동,432-1970,유정,127.0055578,37.5511246
서울특별시 중구 신당동,290-90,청구드림,127.0157567,37.5610644
서울특별시 중구 장충동1가,104,상지리츠빌장충동카일룸,127.0072203,37.5600476
서울특별시 중구 회현동1가,97-2,평화,126.9797053,37.5583441
서울특별시 중랑구 망우동,576,가야써니빌,127.0947036,37.5958215
서울특별시 중랑구 망우동,508-27,다성,127.0946076,37.5962278
서울특별시 중랑구 면목동,668-1,SM해그린,127.0829537,37.5778719
서울특별시 중랑구 면목동,181-30,동성네스트빌,127.0778715,37.5893883
서울특별시 중랑구 면목동,132-63,세모하이츠,127.084999,37.5918774
서울특별시 중랑구 면목동,91-15,주함해븐,127.0886567,37.5925631
서울특별시 중랑구 묵동,161-4,삼성,127.0788071,37.6168543
서울특별시 중랑구 상봉동,32-1,동성네스트빌1동,127.0925438,37.6018655
서울특별시 중랑구 신내동,450-1,신내아트빌,127.0982883,37.6051664
서울특별시 중랑구 신내동,616-1,월드크라운,127.096836,37.6088153
서울특별시 중랑구 중화동,19-3,한솔e,127.0836504,37.6032639
서울특별시 강남구 개포동,1242-2,개포현대6차,127.0460653,37.4798802
서울특별시 강남구 개포동,176-1,상지리츠빌,127.0602728,37.4872933
서울특별시 강남구 개포동,655-3,쌍용,127.0532457,37.4811332
서울특별시 강남구 개포동,1164-28,포이벨리,127.0552053,37.4746224
서울특별시 강남구 개포동,1164-20,한림,127.0541101,37.4739483
서울특별시 강남구 논현동,114-23,로체샤르캐슬,127.0368859,37.5171806
서울특별시 강남구 논현동,267-23,마블하우스,127.0423666,37.5123875
서울특별시 강남구 논현동,271-6,테크노빌라트,127.0402383,37.5112534
서울특별시 강남구 대치동,914-8,대치타워,127.0580208,37.5017333
서울특별시 강남구 대치동,601-1,미도맨션3차,127.0617224,37.494529
서울특별시 강남구 대치동,934-1,청원,127.0559169,37.4985254
서울특별시 강남구 대치동,1007-1,풍림아이원3차,127.0666619,37.504672
서울특별시 강남구 대치동,1007-2,풍림아이원4차,127.0666911,37.5042562
서울특별시 강남구 도곡동,190-3,그랜빌캐슬,127.0448028,37.4887975
서울특별시 강남구 도곡동,944-6,대명비발디,127.0343054,37.4891234
서울특별시 강남구 도곡동,514-3,도곡스타빌,127.0425207,37.4841263
서울특별시 강남구 도곡동,538,진달래,127.0506088,37.4950987
서울특별시 강남구 삼성동,33-24,대우멤버스카운티301,127.0443361,37.512859
서울특별시 강남구 삼성동,64-4,블루밍하우스,127.0522783,37.5174257
서울특별시 강남구 삼성동,47-20,상아빌라트,127.0496911,37.5130674
서울특별시 강남구 삼성동,64-5,아델하우스,127.0524506,37.5170402
서울특별시 강남구 삼성동,108-1,아셈,127.0621021,37.5151457
서울특별시 강남구 삼성동,130,이안애빌,127.0534271,37.5085917
서울특별시 강남구 신사동,550-20,우찬,127.0238598,37.5237044
서울특별시 강남구 신사동,593-32,토미,127.0297839,37.52224
서울특별시 강남구 역삼동,716-1,개나리5,127.0496857,37.5017736
서울특별시 강남구 역삼동,783-30,공간쉐르빌,127.0435453,37.4942059
서울특별시 강남구 역삼동,787-4,리츠빌,127.0426849,37.4936176
서울특별시 강남구 역삼동,729-37,명인갤러리,127.0425166,37.4985208
서울특별시 강남구 역삼동,761-3,상지리츠빌역삼2차,127.0464242,37.4967026
서울특별시 강남구 역삼동,727-11,프리마빌,127.0394001,37.4973395
서울특별시 강남구 일원동,679,호정빌라트,127.0830704,37.4906244
서울특별시 강남구 청담동,128-1,구산,127.0539306,37.5266934
서울특별시 강남구 청담동,59-2,대우멤버스카운티Ⅱ,127.0514844,37.5226185
서울특별시 강남구 청담동,127-37,상지리츠빌5B,127.0523219,37.5263488
서울특별시 강남구 청담동,106-21,씨티1차101동,127.051448,37.527768
서울특별시 강남구 청담동,102,연세리버테라스,127.0466808,37.5289008
서울특별시 강남구 청담동,111-11,청담CJ빌리지,127.0497337,37.5268129
서울특별시 강남구 청담동,110-7,청담대우멤버스카운티9차,127.0511013,37.5268757
서울특별시 강남구 청담동,46-12,청담파크빌,127.0487197,37.5190793
서울특별시 강남구 청담동,113,청담힐진도,127.0486397,37.5277783
서울특별시 강남구 청담동,106,현대한강빌라,127.0501842,37.5280687
서울특별시 강동구 명일동,351-11,태천해오름103동,127.1445457,37.5450534
서울특별시 강동구 명일동,344-16,한강훼미리,127.1447122,37.5466801
서울특별시 강동구 성내동,447-2,강동다온채,127.1289602,37.5254168
서울특별시 강동구 성내동,542,노블네스트,127.1273631,37.5282121
서울특별시 강동구 성내동,419-46,성내동AURAⅡ,127.1325776,37.5291048
서울특별시 강동구 성내동,448-18,올림픽파크플러스,127.1308804,37.5236362
서울특별시 강동구 성내동,466-1,운암화인빌102,127.1276206,37.5257289
서울특별시 강동구 성내동,465-1,코랜드빌리지,127.1268396,37.526549
서울특별시 강동구 성내동,405-5,한솔애리즈,127.1334872,37.5312423
서울특별시 강동구 암사동,513-4,리치,127.1262129,37.5489814
서울특별시 강동구 암사동,446-21,양지벨로스,127.1349752,37.5551918
서울특별시 강동구 천호동,39-7,새롬트윈스,127.1396572,37.5456408
서울특별시 강동구 천호동,36-9,장방,127.1400779,37.5471831
서울특별시 강북구 미아동,192-16,동아하이빌14차,127.0264572,37.6310676
서울특별시 강북구 수유동,52-27,현대맨션,127.0211692,37.6317054
서울특별시 강북구 우이동,340,성원그린,127.0108935,37.6518732
서울특별시 강서구 방화동,880,치현마을동일스위트리버,126.8158189,37.579321
서울특별시 강서구 공항동,14-10,스카이,126.8137816,37.562584
서울특별시 강서구 공항동,61-2,장미,126.8089532,37.5587015
서울특별시 강서구 내발산동,695,내츄럴1차,126.8318747,37.551491
서울특별시 강서구 내발산동,698-7,상산노블레스빌,126.8339483,37.5526913
서울특별시 강서구 내발산동,673-6,새신아,126.8406037,37.5524992
서울특별시 강서구 내발산동,665-6,신세계4차,126.8394201,37.5549361
서울특별시 강서구 내발산동,687-2,예스빌,126.8326276,37.5527937
서울특별시 강서구 내발산동,688-5,이너스101동,126.8315208,37.552904
서울특별시 강서구 내발산동,660-6,쥴리앙,126.8434068,37.5561158
서울특별시 강서구 내발산동,676-26,청솔103동,126.8388354,37.5525586
서울특별시 강서구 내발산동,671-3,태청,126.8398139,37.5541281
서울특별시 강서구 내발산동,716-5,한서1차,126.8339065,37.5501428
서울특별시 강서구 방화동,583-23,성옥,126.8099112,37.5696075
서울특별시 강서구 방화동,608-97,세왕,126.8155359,37.5649738
서울특별시 강서구 방화동,647-20,신라힐,126.8076148,37.5675594
서울특별시 강서구 방화동,182-44,양진마니아,126.8186554,37.5717442
서울특별시 강서구 방화동,597-24,통일102동,126.812076,37.5683114
서울특별시 강서구 염창동,248-7,,126.8719441,37.5512845
서울특별시 강서구 염창동,241-24,엠그린,126.8660926,37.555824
서울특별시 강서구 화곡동,46-220,,126.847709,37.5448587
서울특별시 강서구 화곡동,1137,곰달래,126.8579578,37.5296252
서울특별시 강서구 화곡동,1103-3,굿이모션,126.8488803,37.5528757
서울특별시 강서구 화곡동,355-22,꿈동산,126.8390974,37.5313343
서울특별시 강서구 화곡동,379-57,"대성1,2호",126.8382326,37.5381422
서울특별시 강서구 화곡동,379-58,"대성3,4호",126.8383908,37.5382016
서울특별시 강서구 화곡동,359-3,대우그린,126.8376781,37.5331074
서울특별시 강서구 화곡동,1077-1,대종,126.8408339,37.5402442
서울특별시 강서구 화곡동,381-22,동서3호,126.839606,37.5391609
서울특별시 강서구 화곡동,46-212,밀레니엄,126.8477985,37.5452018
서울특별시 강서구 화곡동,854-1,삼성,126.8552498,37.5292662
서울특별시 강서구 화곡동,453-4,세양,126.8520961,37.5335913
서울특별시 강서구 화곡동,900-44,송민,126.8451421,37.5298609
서울특별시 강서구 화곡동,24-124,신원1차,126.8458797,37.5459819
서울특별시 강서구 화곡동,24-175,오화,126.8473694,37.5450444
서울특별시 강서구 화곡동,1026-13,우공팰리스102동,126.8383286,37.5446181
서울특별시 강서구 화곡동,56-252,우성트윈캐슬A동,126.8506221,37.5416896
서울특별시 강서구 화곡동,885-1,율창,126.8539848,37.529147
서울특별시 강서구 화곡동,915-30,임탑-A,126.8431635,37.5289145
서울특별시 강서구 화곡동,925-24,임탑-B,126.8422848,37.5293666
서울특별시 강서구 화곡동,790-3,천우네오젠,126.860027,37.5302976
서울특별시 강서구 화곡동,917-16,태영그린,126.8440517,37.5297157
서울특별시 강서구 화곡동,26-9,투원씨B동,126.8474213,37.5469228
서울특별시 강서구 화곡동,911-12,화곡동성재,126.8432617,37.5275164
서울특별시 강서구 화곡동,923-17,효성A,126.8407718,37.529242
서울특별시 관악구 남현동,1053-4,기아하이츠빌,126.9716691,37.4749143
서울특별시 관악구 남현동,602-378,뉴타운B동,126.9807149,37.4718041
서울특별시 관악구 남현동,602-189,성원나이스,126.9798306,37.4730325
서울특별시 관악구 남현동,602-154,쎈트앤빌,126.9796283,37.4725178
서울특별시 관악구 남현동,1072-60,예촌하이츠빌,126.9728303,37.472835
서울특별시 관악구 남현동,602-218,한솔아크로,126.9802383,37.472042
서울특별시 관악구 봉천동,148-139,경원로얄시티,126.963749,37.4790658
서울특별시 관악구 봉천동,1690-162,관악캐스빌,126.9667386,37.4763839
서울특별시 관악구 봉천동,1690-164,낙성대늘푸른,126.9671923,37.4762628
서울특별시 관악구 봉천동,1592-17,닷컴오뜨빌,126.9523464,37.4755506
서울특별시 관악구 봉천동,180-376,새진5차,126.9665905,37.4693283
서울특별시 관악구 봉천동,41-258,카후나빌,126.9530305,37.4859479
서울특별시 관악구 봉천동,1616-11,코스코수,126.9546187,37.4751813
서울특별시 관악구 봉천동,1595-14,하이캐슬101동,126.9534776,37.475049
서울특별시 관악구 봉천동,1595-12,하이캐슬102동,126.9535835,37.4747264
서울특별시 관악구 신림동,1568-21,고흥,126.9153184,37.4804844
서울특별시 관악구 신림동,1563-78,미래한건,126.915508,37.474231
서울특별시 관악구 신림동,1559-15,상목에버빌A,126.9323809,37.4681784
서울특별시 광진구 광장동,184-1,연세리버빌6차,127.1090523,37.5486019
서울특별시 광진구 구의동,205-18,그레이스홈타운,127.0928805,37.5423786
서울특별시 광진구 구의동,560-15,청목파크빌,127.0954903,37.5549155
서울특별시 광진구 자양동,643-19,기산빌라트,127.080574,37.5279621
서울특별시 광진구 자양동,770-1,유림,127.0811805,37.5392111
서울특별시 광진구 자양동,645-1,자양동삼성,127.0715987,37.5324954
서울특별시 광진구 자양동,672,한솔리베르,127.084689,37.5281456
서울특별시 구로구 개봉동,175-8,청실,126.8597726,37.4954923
서울특별시 광진구 자양동,830,한강아남,127.0650869,37.5333862
서울특별시 광진구 중곡동,647-1,삼보글로벌101동,127.080316,37.5597366
서울특별시 광진구 중곡동,252-8,진흥아르미,127.0757775,37.5623812
서울특별시 구로구 개봉동,304-12,레오,126.853841,37.4932074
서울특별시 구로구 개봉동,322-12,중앙힐,126.8519824,37.4917896
서울특별시 구로구 개봉동,333-3,천신하이츠,126.8526617,37.4915965
서울특별시 구로구 고척동,335,예주유니츠,126.861036,37.5065759
서울특별시 구로구 구로동,718-11,경원주택6동,126.883291,37.4874199
서울특별시 구로구 구로동,718-18,삼성빌라트,126.8831738,37.4877606
서울특별시 구로구 구로동,780-72,삼익빌라,126.8887985,37.4869845
서울특별시 구로구 구로동,791-13,우리빌라,126.8892039,37.486138
서울특별시 구로구 구로동,791-2,태영빌라,126.8894798,37.4862249
서울특별시 구로구 구로동,746-4,HD화동빌라,126.8868286,37.4873587
서울특별시 구로구 구로동,771-42,구로궁전빌리지,126.8877313,37.4873387
서울특별시 구로구 구로동,779-24,대신빌라,126.8893061,37.4874009
서울특별시 구로구 구로동,747-17,삼호빌라,126.8868829,37.4871971
서울특별시 구로구 구로동,748-43,정창빌라,126.8872527,37.4865004
서울특별시 구로구 구로동,799-18,풍안주택,126.8880403,37.4854867
서울특별시 구로구 구로동,800-9,현암B동,126.8876369,37.4856967
서울특별시 구로구 구로동,791-12,황산,126.8891533,37.4862496
서울특별시 구로구 궁동,184-20,대명하이빌101동,126.8315911,37.4970629
서울특별시 구로구 궁동,184-6,대명하이빌102동,126.8314827,37.4969341
서울특별시 구로구 궁동,112-9,호수2차B동,126.8299634,37.5004021
서울특별시 구로구 오류동,108-42,목화수목원102동,126.8263935,37.488871
서울특별시 금천구 가산동,237-81,드림케슬3차,126.8896517,37.4725223
서울특별시 금천구 독산동,990-3,대광,126.9030245,37.473616
서울특별시 금천구 독산동,378-77,동양드림,126.9066844,37.4655943
서울특별시 금천구 독산동,883-10,동은4차,126.9070255,37.4773471
서울특별시 금천구 독산동,883-21,동은5차,126.9068004,37.4773178
서울특별시 금천구 독산동,887-7,문성,126.9056372,37.4762483
서울특별시 금천구 독산동,1006-132,삼환,126.8922213,37.4657975
서울특별시 금천구 독산동,181-139,세심,126.9063347,37.471075
서울특별시 금천구 독산동,184-3,아셈그린힐,126.9051999,37.4693302
서울특별시 금천구 독산동,303-1,은탑로얄클라스,126.8914231,37.4721506
서울특별시 금천구 독산동,147-1,한아프라임102동,126.8960651,37.4752217
서울특별시 금천구 시흥동,953-5,거상장미,126.9055139,37.4422794
서울특별시 금천구 시흥동,952,낙원,126.9048587,37.4416987
서울특별시 금천구 시흥동,912-20,에벤에셀프라자,126.9094436,37.450431
서울특별시 금천구 시흥동,920-35,예일,126.9069231,37.4502894
서울특별시 금천구 시흥동,793-6,한빛,126.9075385,37.4618235
서울특별시 노원구 공릉동,684-60,남광미르빌,127.0733333,37.6174966
서울특별시 노원구 공릉동,493-20,서경하누리,127.072673,37.6235155
서울특별시 노원구 공릉동,389-13,임성,127.075966,37.6275569
서울특별시 노원구 상계동,43-5,범하세라믹,127.0844387,37.6735703
서울특별시 노원구 상계동,581-2,센트럴타워,127.0616429,37.6583411
서울특별시 노원구 상계동,1087-4,수락파크,127.0511535,37.6735027
서울특별시 노원구 상계동,1049-43,청솔,127.0533786,37.674105
서울특별시 노원구 중계동,511-2,목화,127.0696682,37.6434602
서울특별시 도봉구 도봉동,570-10,삼안리치,127.0448174,37.6856776
서울특별시 도봉구 방학동,522,북한산팰리스,127.0215956,37.6579212
서울특별시 도봉구 쌍문동,159,대우파크빌,127.0323382,37.6554026
서울특별시 도봉구 쌍문동,19-20,동일씨티빌,127.0360068,37.6592344
서울특별시 도봉구 쌍문동,20,벽산송화프라자,127.0347977,37.6587579
서울특별시 도봉구 쌍문동,11-5,선우,127.0359512,37.6605843
서울특별시 도봉구 쌍문동,315-20,신건영주택A,127.0306651,37.6484548
서울특별시 도봉구 쌍문동,594,젬스톤타운,127.0394506,37.6578321
서울특별시 도봉구 쌍문동,68-1,피스플하우스,127.0365363,37.6562174
서울특별시 동대문구 장안동,455-10,JS,127.0704987,37.5624328
서울특별시 동대문구 장안동,455-4,SM이로빌4차B동,127.0708842,37.5625881
서울특별시 동대문구 장안동,385-2,리치,127.0691181,37.5713455
서울특별시 동대문구 장안동,417-10,베스트빌,127.0642747,37.5631551
서울특별시 동대문구 장안동,284-3,푸른마을,127.07481,37.5809806
서울특별시 동대문구 장안동,350-7,현대리노빌101동,127.070823,37.5669304
서울특별시 동대문구 전농동,209-44,퍼시픽하우스44차,127.0530637,37.5799424
서울특별시 동대문구 제기동,134-73,효성트럼프,127.0353317,37.5851659
서울특별시 동대문구 휘경동,308-110,동성,127.0574056,37.5871578
서울특별시 동작구 사당동,138-3,이수프라자,126.9802622,37.4863645
서울특별시 동작구 상도동,488,강남,126.953555,37.4969426
서울특별시 동작구 상도동,472-24,숭실위드,126.9520925,37.4966531
서울특별시 동작구 상도동,212-99,장승,126.9454747,37.4987696
서울특별시 동작구 상도동,126-32,현산푸른숲,126.9548681,37.4920569
서울특별시 마포구 망원동,465-33,광남캐스빌C,126.9000635,37.5608227
서울특별시 마포구 망원동,465-32,광남캐스빌D,126.9002764,37.5609202
서울특별시 마포구 망원동,464-11,그린월드,126.8977078,37.559947
서울특별시 마포구 망원동,239,월드,126.9023838,37.5531553
서울특별시 마포구 망원동,436-6,천우,126.9014266,37.5598849
서울특별시 마포구 망원동,422-12,청화,126.903556,37.557478
서울특별시 마포구 서교동,453-15,센트레,126.9156764,37.5577871
서울특별시 마포구 성산동,214-15,엘지,126.9079378,37.5624378
서울특별시 마포구 성산동,49-3,월드,126.9136785,37.5649365
서울특별시 마포구 신공덕동,5-5,뉴마인,126.9572732,37.5476096
서울특별시 마포구 아현동,372-29,현대,126.9588074,37.5545445
서울특별시 마포구 염리동,27-126,유풍,126.9482769,37.549119
서울특별시 마포구 중동,39-9,백명TRENDYAPT,126.9064899,37.5696431
서울특별시 서대문구 북가좌동,456,DMC휴먼빌,126.912154,37.5773849
서울특별시 마포구 합정동,375-2,그레이스,126.9130025,37.548074
서울특별시 마포구 합정동,376-5,그레이스3차,126.9124292,37.5470507
서울특별시 마포구 합정동,389-16,대운행복,126.9105215,37.5504204
서울특별시 마포구 합정동,400-20,백운,126.9067855,37.5491816
서울특별시 마포구 합정동,437-18,삼산,126.9078699,37.5508443
서울특별시 마포구 합정동,355-1,에덴지우,126.9185939,37.5472088
서울특별시 마포구 합정동,200-1,펠리스아트빌,126.9145878,37.5454154
서울특별시 서대문구 남가좌동,132-29,엠화일비동,126.9204569,37.5718139
서울특별시 서대문구 북가좌동,273-12,동도하이츠에이동,126.9148531,37.5842858
서울특별시 서대문구 북가좌동,378-15,선결,126.9085419,37.5770403
서울특별시 서대문구 북가좌동,3-33,성암,126.9200523,37.5822992
서울특별시 서대문구 연희동,91-2,연희아트빌,126.9363022,37.5717169
서울특별시 서대문구 홍은동,277-69,넥서스빌2,126.9324796,37.5816196
서울특별시 서대문구 홍은동,404-1,서강주상복합,126.9289612,37.5790323
서울특별시 서대문구 홍은동,392-9,신원지벤스타2,126.9283169,37.5813609
서울특별시 서대문구 홍은동,392-11,신원지벤스타3,126.9285895,37.5810876
서울특별시 서대문구 홍은동,277-43,풍림아트빌,126.9346739,37.5813575
서울특별시 서대문구 홍제동,131-18,그레이스A동,126.9483844,37.5869695
서울특별시 서대문구 홍제동,92-1,서강맨션,126.9485018,37.5839522
서울특별시 서초구 반포동,82-4,드림팰리스,127.0011758,37.4951087
서울특별시 서초구 반포동,577-35,몽마르뜨파크,127.0006151,37.4940112
서울특별시 서초구 반포동,111-11,반포대우멤버스카운티,126.9951307,37.49805
서울특별시 서초구 반포동,3-3,반포파크빌,126.9952996,37.5057428
서울특별시 서초구 반포동,701-4,보아스힐,127.0172576,37.5092776
서울특별시 서초구 반포동,741-5,산호,127.0210653,37.504562
서울특별시 서초구 반포동,99-3,상지리츠빌2차,126.9966052,37.4944696
서울특별시 서초구 반포동,105-14,서초블랑빌,126.9972,37.4982387
서울특별시 서초구 반포동,84-2,신구노빌리티,127.0010526,37.4945533
서울특별시 서초구 반포동,111-1,장원빌라트,126.9945831,37.4981509
서울특별시 서초구 반포동,78-1,청광아트빌라12,126.9998006,37.4967249
서울특별시 서초구 반포동,95-1,테마하우스,126.9978605,37.498548
서울특별시 서초구 방배동,843-6,Venessere,126.9959581,37.4924067
서울특별시 서초구 방배동,1-40,레베빌,126.993548,37.4949972
서울특별시 서초구 방배동,808-8,리치팰리스,126.9926962,37.4921844
서울특별시 서초구 방배동,976-15,모닝아트빌,126.9915575,37.4819145
서울특별시 서초구 방배동,809-26,방배대우멤버스카운티201,126.9924576,37.4919031
서울특별시 서초구 방배동,1-7,방배동갤러리하우스3,126.9939492,37.4940605
서울특별시 서초구 방배동,877-6,방배삼성홈타운,126.9949018,37.4888283
서울특별시 서초구 방배동,840-1,방배샤인힐6차,126.9940245,37.4913251
서울특별시 서초구 방배동,484-5,방배아트e-편한세상102,126.9907615,37.4754187
서울특별시 서초구 방배동,486-8,방배아트e-편한세상106,126.9922898,37.4749996
서울특별시 서초구 방배동,486-4,방배아트e편한세상105,126.9919061,37.4751047
서울특별시 서초구 방배동,816-3,방배트리플,126.9896724,37.4909685
서울특별시 서초구 방배동,1-18,베네쎄레,126.9939618,37.494986
서울특별시 서초구 방배동,807-11,베로니스3차,126.9936365,37.4933294
서울특별시 서초구 방배동,849-24,선영베스트,126.9954171,37.4908033
서울특별시 서초구 방배동,890-8,신호나이스빌,126.9980564,37.48706
서울특별시 서초구 방배동,1021-9,아이리스,127.0001931,37.4795489
서울특별시 서초구 방배동,806-5,윈저빌,126.9931582,37.4926138
서울특별시 서초구 방배동,434-3,정림,126.9856685,37.4817937
서울특별시 서초구 방배동,761-5,청광,126.9852436,37.4956497
서울특별시 서초구 방배동,803-3,판테옹-2,126.9947624,37.4937313
서울특별시 서초구 방배동,978-2,프라하임1차,126.9923609,37.4812004
서울특별시 서초구 방배동,1-56,하늘바람,126.9927604,37.495514
서울특별시 서초구 방배동,853-19,현대쉴러하우스,126.9918268,37.4888145
서울특별시 서초구 방배동,878-26,효산빌라트,126.9953111,37.4897224
서울특별시 서초구 서초동,1511-3,N-Suite102동,127.007728,37.4874288
서울특별시 서초구 서초동,1484-7,대경벨로체,127.0106762,37.4827346
서울특별시 서초구 서초동,1678-1,동아빌라트1,127.0194118,37.4951601
서울특별시 서초구 서초동,1466-3,마샹스,127.010031,37.4807
서울특별시 서초구 서초동,1681,삼익,127.0201861,37.4968298
서울특별시 서초구 서초동,1471-13,서초동삼원그린빌,127.0093471,37.4809959
서울특별시 서초구 서초동,1492-5,서초트레져,127.0035227,37.4845073
서울특별시 서초구 서초동,1612-2,서초힐하우스,127.0206278,37.4889179
서울특별시 서초구 서초동,1427-7,한승미메이드,127.0198285,37.4836694
서울특별시 서초구 서초동,1428-1,햄프턴코트,127.0200731,37.4840396
서울특별시 서초구 양재동,292,뉴현대,127.045162,37.4733024
서울특별시 서초구 양재동,7-45,대흥,127.0407762,37.4832014
서울특별시 서초구 양재동,6-12,드림팰리스101동,127.0415624,37.4823069
서울특별시 서초구 양재동,6-19,드림팰리스103동,127.0417188,37.4819714
서울특별시 서초구 양재동,203-2,리치타운,127.0347691,37.4666727
서울특별시 서초구 양재동,322,서초,127.0407103,37.4707595
서울특별시 서초구 양재동,6-36,양재테크노3,127.0410968,37.4818478
서울특별시 서초구 양재동,385-9,우면파크,127.0484313,37.4701134
서울특별시 서초구 양재동,20-18,월드빌,127.0392283,37.4793787
서울특별시 서초구 양재동,19,해청,127.0403865,37.4810419
서울특별시 서초구 양재동,19-1,해청파인빌,127.0404714,37.4808618
서울특별시 서초구 양재동,16-28,현대타운,127.0397186,37.4804409
서울특별시 성동구 금호동1가,598-12,굿모닝하이츠,127.0247158,37.5530559
서울특별시 성동구 금호동4가,97-1,리버마이다스빌,127.0265486,37.5477495
서울특별시 성동구 마장동,778-2,삼웅,127.046232,37.5663438
서울특별시 성동구 마장동,512-2,한건토파즈빌,127.0386176,37.5688562
서울특별시 성동구 옥수동,191-3,벽산빌라트,127.0173285,37.5409647
서울특별시 성동구 하왕십리동,890-103,상왕,127.0286576,37.5635537
서울특별시 성동구 행당동,347-4,다울아크로빌,127.0295085,37.5600333
서울특별시 성북구 길음동,998,프리젠트빌,127.0255241,37.6073598
서울특별시 성북구 돈암동,13-85,문화,127.0225605,37.59974
서울특별시 성북구 돈암동,609-1,한진임대,127.0103268,37.5948251
서울특별시 성북구 동소문동4가,241,양지,127.0122991,37.592266
서울특별시 성북구 보문동3가,214,코지아뜨리에,127.0181909,37.5838033
서울특별시 성북구 성북동,286,주암,126.9894918,37.5951841
서울특별시 성북구 안암동3가,42-1,동관아트빌,127.022461,37.5844562
서울특별시 송파구 가락동,93-4,그랜드,127.1172128,37.4985156
서울특별시 송파구 가락동,197-12,금성프라자1,127.1322492,37.4930304
서울특별시 송파구 가락동,183,동구햇살,127.1358682,37.4938469
서울특별시 송파구 가락동,99-6,동부썬빌,127.1197084,37.493394
서울특별시 송파구 가락동,16-12,동일씨티빌,127.1256681,37.4999429
서울특별시 송파구 가락동,130-14,신한빌라트-신한미지엔,127.1262527,37.4942353
서울특별시 송파구 가락동,101-4,아키죤II,127.1208374,37.4902801
서울특별시 송파구 가락동,177-8,우민-늘푸른,127.1374934,37.4941691
서울특별시 송파구 가락동,169-13,주성파크빌,127.134993,37.4971388
서울특별시 송파구 거여동,34,메이저A동,127.1507004,37.4929779
서울특별시 송파구 거여동,34-10,메이져비동,127.1509052,37.4929387
서울특별시 송파구 거여동,33-2,청솔,127.1499065,37.4926595
서울특별시 송파구 문정동,140,광남캐스빌,127.1351873,37.4890273
서울특별시 송파구 문정동,4-1,프라임,127.1268819,37.490797
서울특별시 송파구 방이동,177,도무스빌,127.1168869,37.5156114
서울특별시 송파구 방이동,186-12,인택스빌3차,127.1258532,37.5108404
서울특별시 송파구 방이동,130-19,인텍스빌,127.1204652,37.5098483
서울특별시 송파구 방이동,134-8,정우아트빌B,127.119146,37.5101326
서울특별시 송파구 방이동,154-21,주함위너스Ⅰ,127.1171832,37.5135145
서울특별시 송파구 방이동,212-3,한성나이스빌,127.1226236,37.5098066
